"";"styrk98";"styrk08"
"5060";"7125105";"7115"
"5061";"7125106";"7115"
"5062";"7125107";"7115"
"5063";"7125108";"7115"
"5064";"7125109";"3123"
"5065";"7125110";"7115"
"5066";"7125111";"7115"
"5067";"7125112";"7115"
"5068";"7125113";"7115"
"5069";"7125114";"7115"
"5070";"7125115";"3123"
"5071";"7126101";"3123"
"5072";"7126102";"9312"
"5073";"7126103";"9312"
"5074";"7126104";"9312"
"5075";"7126105";"3123"
"5076";"7126106";"8342"
"5077";"7126107";"3123"
"5078";"7126108";"3123"
"5079";"7126109";"3123"
"5080";"7126110";"8342"
"5081";"7126111";"8342"
"5082";"7126112";"8342"
"5083";"7126113";"8342"
"5084";"7126114";"8342"
"5085";"7126115";"9312"
"5086";"7126116";"9312"
"5087";"7126117";"3123"
"5088";"7126118";"8342"
"5089";"7126119";"3123"
"5090";"7126120";"3123"
"5091";"7126121";"3123"
"5092";"7127101";"7542"
"5093";"7127102";"7542"
"5094";"7127103";"3123"
"5095";"7127104";"3123"
"5096";"7127105";"7542"
"5097";"7127106";"7542"
"5098";"7127107";"7542"
"5099";"7127108";"3123"
"5100";"7127109";"7542"
"5101";"7127110";"7542"
"5102";"7127111";"3123"
"5103";"7127112";"7542"
"5104";"7127113";"7542"
"5105";"7127114";"7542"
"5106";"7127115";"7542"
"5107";"7127116";"7542"
"5108";"7128101";"7119"
"5109";"7128103";"7119"
"5110";"7128104";"7119"
"5111";"7128105";"7119"
"5112";"7128106";"7119"
"5113";"7128107";"3123"
"5114";"7128108";"7119"
"5115";"7128109";"7119"
"5116";"7128110";"7119"
"5117";"7128111";"7119"
"5118";"7128112";"7119"
"5119";"7128113";"7119"
"5120";"7128114";"7119"
"5121";"7129102";"6113"
"5122";"7129103";"6113"
"5123";"7129104";"6113"
"5124";"7129105";"6113"
"5125";"7129106";"6113"
"5126";"7129107";"7114"
"5127";"7129108";"6113"
"5128";"7129109";"6113"
"5129";"7129110";"3123"
"5130";"7129111";"6113"
"5131";"7129112";"6113"
"5132";"7129113";"6113"
"5133";"7129114";"6113"
"5134";"7131101";"7121"
"5135";"7131102";"7121"
"5136";"7131103";"7121"
"5137";"7131104";"3123"
"5138";"7131105";"7121"
"5139";"7131106";"7121"
"5140";"7131107";"7121"
"5141";"7132101";"7124"
"5142";"7132102";"7124"
"5143";"7132103";"7124"
"5144";"7132104";"7124"
"5145";"7132105";"7124"
"5146";"7132106";"3123"
"5147";"7132107";"7124"
"5148";"7132108";"7124"
"5149";"7132109";"7124"
"5150";"7132110";"7124"
"5151";"7132111";"7124"
"5152";"7133101";"7125"
"5153";"7133102";"7125"
"5154";"7133103";"7125"
"5155";"7133104";"7125"
"5156";"7133105";"7125"
"5157";"7133106";"7125"
"5158";"7133107";"7125"
"5159";"7133108";"7125"
"5160";"7133109";"3123"
"5161";"7133110";"7125"
"5162";"7133111";"7125"
"5163";"7133112";"7125"
"5164";"7133113";"7125"
"5165";"7133114";"7125"
"5166";"7134101";"7126"
"5167";"7134102";"7127"
"5168";"7134103";"7126"
"5169";"7134104";"7126"
"5170";"7134105";"7126"
"5171";"7134106";"7126"
"5172";"7134107";"7126"
"5173";"7134108";"7126"
"5174";"7134109";"7127"
"5175";"7134112";"7126"
"5176";"7134113";"7126"
"5177";"7134114";"7126"
"5178";"7134115";"7126"
"5179";"7134116";"7126"
"5180";"7134117";"3123"
"5181";"7134118";"7126"
"5182";"7134119";"7126"
"5183";"7134120";"7126"
"5184";"7134121";"7126"
"5185";"7134122";"7127"
"5186";"7134123";"7127"
"5187";"7134124";"7126"
"5188";"7134125";"7127"
"5189";"7134126";"3123"
"5190";"7141101";"7131"
"5191";"7141102";"7131"
"5192";"7141103";"7131"
"5193";"7141104";"7131"
"5194";"7141105";"7131"
"5195";"7141106";"7131"
"5196";"7141107";"3123"
"5197";"7141108";"7131"
"5198";"7141109";"7131"
"5199";"7141110";"7131"
"5200";"7141111";"7131"
"5201";"7141112";"7122"
"5202";"7141113";"7131"
"5203";"7141114";"7123"
"5204";"7142101";"7132"
"5205";"7142102";"7132"
"5206";"7142103";"7132"
"5207";"7142104";"7132"
"5208";"7142106";"7132"
"5209";"7142107";"7132"
"5210";"7142108";"7132"
"5211";"7142109";"7132"
"5212";"7142110";"7132"
"5213";"7142111";"7132"
"5214";"7142112";"7132"
"5215";"7142113";"7132"
"5216";"7142114";"7132"
"5217";"7142115";"7132"
"5218";"7142116";"7132"
"5219";"7142117";"7132"
"5220";"7142118";"3123"
"5221";"7142119";"7132"
"5222";"7142120";"7132"
"5223";"7142121";"7132"
"5224";"7142122";"7132"
"5225";"7142123";"3123"
"5226";"7142124";"3123"
"5227";"7142125";"7132"
"5228";"7142126";"7132"
"5229";"7142127";"3123"
"5230";"7142128";"7132"
"5231";"7142129";"7132"
"5232";"7143101";"7133"
"5233";"7143102";"7133"
"5234";"7143103";"7133"
"5235";"7143104";"3123"
"5236";"7143105";"7133"
"5237";"7144101";"7133"
"5238";"7144102";"7133"
"5239";"7144103";"7133"
"5240";"7144104";"7133"
"5241";"7144105";"7133"
"5242";"7144106";"7133"
"5243";"7144107";"7133"
"5244";"7144108";"7133"
"5245";"7144109";"3123"
"5246";"7144110";"7133"
"5247";"7144111";"7133"
"5248";"7144112";"7133"
"5249";"7144113";"7133"
"5250";"7211101";"7211"
"5251";"7211102";"7211"
"5252";"7211103";"7211"
"5253";"7211104";"7211"
"5254";"7211105";"7211"
"5255";"7211106";"7211"
"5256";"7211107";"7211"
"5257";"7211108";"7211"
"5258";"7211109";"7211"
"5259";"7211110";"7211"
"5260";"7211111";"7211"
"5261";"7211112";"3123"
"5262";"7211113";"7211"
"5263";"7211114";"7211"
"5264";"7212101";"7212"
"5265";"7212102";"7212"
"5266";"7212103";"7212"
"5267";"7212106";"7212"
"5268";"7212107";"7212"
"5269";"7212108";"7212"
"5270";"7212109";"7212"
"5271";"7212110";"7212"
"5272";"7212111";"7212"
"5273";"7212112";"3122"
"5274";"7212113";"7212"
"5275";"7212114";"7212"
"5276";"7212115";"7212"
"5277";"7212116";"7212"
"5278";"7212117";"7212"
"5279";"7212118";"7212"
"5280";"7212119";"7212"
"5281";"7212120";"7212"
"5282";"7212121";"7212"
"5283";"7212122";"7212"
"5284";"7213101";"7213"
"5285";"7213102";"7213"
"5286";"7213103";"7213"
"5287";"7213104";"7213"
"5288";"7213105";"7126"
"5289";"7213106";"7213"
"5290";"7213107";"7213"
"5291";"7213108";"3122"
"5292";"7213109";"7213"
"5293";"7213110";"7213"
"5294";"7213111";"7213"
"5295";"7214101";"7214"
"5296";"7214102";"7214"
"5297";"7214103";"7214"
"5298";"7214105";"7214"
"5299";"7214106";"7214"
"5300";"7214107";"3122"
"5301";"7214108";"7214"
"5302";"7214109";"7214"
"5303";"7214110";"7214"
"5304";"7214111";"7214"
"5305";"7214112";"7214"
"5306";"7215101";"7215"
"5307";"7215102";"7215"
"5308";"7215103";"7215"
"5309";"7215104";"7215"
"5310";"7215105";"3122"
"5311";"7215106";"7215"
"5312";"7215107";"7215"
"5313";"7215108";"7215"
"5314";"7215109";"7215"
"5315";"7215110";"3123"
"5316";"7215111";"7215"
"5317";"7216101";"7541"
"5318";"7216102";"7541"
"5319";"7216103";"7541"
"5320";"7216104";"7541"
"5321";"7216105";"7541"
"5322";"7216106";"7541"
"5323";"7216107";"7541"
"5324";"7216108";"7541"
"5325";"7216109";"7541"
"5326";"7216110";"7541"
"5327";"7216111";"7541"
"5328";"7216112";"7541"
"5329";"7216113";"7541"
"5330";"7216114";"7541"
"5331";"7216115";"7541"
"5332";"7217101";"7213"
"5333";"7217102";"7213"
"5334";"7217103";"7213"
"5335";"7217104";"7213"
"5336";"7217105";"7213"
"5337";"7217106";"7213"
"5338";"7217107";"7213"
"5339";"7217108";"7213"
"5340";"7217109";"3122"
"5341";"7217110";"7213"
"5342";"7217111";"7213"
"5343";"7217112";"7213"
"5344";"7217113";"7213"
"5345";"7217114";"7213"
"5346";"7217115";"7213"
"5347";"7221101";"7221"
"5348";"7221102";"7221"
"5349";"7221103";"7221"
"5350";"7221104";"7221"
"5351";"7221105";"7221"
"5352";"7221106";"7221"
"5353";"7221107";"7221"
"5354";"7221108";"7221"
"5355";"7221109";"7221"
"5356";"7221110";"3122"
"5357";"7221111";"7221"
"5358";"7222101";"7222"
"5359";"7222102";"7222"
"5360";"7222103";"7222"
"5361";"7222104";"7222"
"5362";"7222105";"7222"
"5363";"7222106";"3122"
"5364";"7222108";"7234"
"5365";"7222109";"7222"
"5366";"7222110";"7222"
"5367";"7222111";"7234"
"5368";"7231101";"7231"
"5369";"7231102";"7231"
"5370";"7231103";"7231"
"5371";"7231104";"7231"
"5372";"7231105";"7231"
"5373";"7231106";"7231"
"5374";"7231108";"7231"
"5375";"7231109";"7231"
"5376";"7231110";"7231"
"5377";"7231111";"7231"
"5378";"7231112";"7412"
"5379";"7231113";"7231"
"5380";"7231114";"7231"
"5381";"7231115";"7231"
"5382";"7231116";"7231"
"5383";"7231121";"7231"
"5384";"7231122";"7231"
"5385";"7231123";"3122"
"5386";"7231124";"7231"
"5387";"7231125";"7231"
"5388";"7231126";"7231"
"5389";"7231127";"7231"
"5390";"7231128";"7231"
"5391";"7231129";"7231"
"5392";"7232101";"7232"
"5393";"7232102";"7232"
"5394";"7232103";"7232"
"5395";"7232104";"7232"
"5396";"7232105";"7232"
"5397";"7232106";"7232"
"5398";"7232107";"7232"
"5399";"7232108";"7232"
"5400";"7232109";"7232"
"5401";"7232110";"7232"
"5402";"7232111";"7232"
"5403";"7232112";"7232"
"5404";"7232113";"3122"
"5405";"7232114";"7232"
"5406";"7232115";"7232"
"5407";"7232116";"7232"
"5408";"7232117";"3155"
"5409";"7233101";"7233"
"5410";"7233102";"7233"
"5411";"7233103";"7233"
"5412";"7233104";"7233"
"5413";"7233105";"7233"
"5414";"7233106";"3115"
"5415";"7233107";"7233"
"5416";"7233108";"7233"
"5417";"7233109";"7233"
"5418";"7233110";"7233"
"5419";"7233111";"7233"
"5420";"7234101";"7233"
"5421";"7234104";"7233"
"5422";"7234106";"7233"
"5423";"7234107";"7233"
"5424";"7234108";"7233"
"5425";"7234109";"3122"
"5426";"7234110";"7233"
"5427";"7234111";"7233"
"5428";"7234112";"7233"
"5429";"7235101";"7233"
"5430";"7235102";"7412"
"5431";"7235103";"7412"
"5432";"7235104";"7412"
"5433";"7235105";"7412"
"5434";"7235106";"7412"
"5435";"7235107";"3122"
"5436";"7235108";"7412"
"5437";"7235109";"7412"
"5438";"7235110";"7412"
"5439";"7235111";"7412"
"5440";"7236101";"7311"
"5441";"7236102";"7311"
"5442";"7236103";"7311"
"5443";"7236104";"7311"
"5444";"7236105";"3122"
"5445";"7236106";"7311"
"5446";"7236107";"7311"
"5447";"7236108";"3119"
"5448";"7237101";"7233"
"5449";"7237102";"7233"
"5450";"7237103";"7233"
"5451";"7237104";"7233"
"5452";"7237105";"7233"
"5453";"7237106";"7233"
"5454";"7237107";"7233"
"5455";"7237108";"7233"
"5456";"7237109";"3122"
"5457";"7237110";"7233"
"5458";"7237111";"7233"
"5459";"7237112";"7233"
"5460";"7237113";"8211"
"5461";"7237114";"3122"
"5462";"7237115";"7233"
"5463";"7237116";"7233"
"5464";"7237117";"8211"
"5465";"7237118";"7233"
"5466";"7237119";"7233"
"5467";"7237120";"7233"
"5468";"7237121";"8211"
"5469";"7237122";"8211"
"5470";"7237123";"3122"
"5471";"7237124";"3122"
"5472";"7241101";"7411"
"5473";"7241102";"7411"
"5474";"7241103";"7411"
"5475";"7241104";"7413"
"5476";"7241105";"7411"
"5477";"7241106";"7412"
"5478";"7241107";"7412"
"5479";"7241109";"7411"
"5480";"7241110";"7412"
"5481";"7241111";"7411"
"5482";"7241112";"7411"
"5483";"7241113";"7411"
"5484";"7241114";"7412"
"5485";"7241115";"7412"
"5486";"7241116";"7412"
"5487";"7241117";"7412"
"5488";"7241118";"3114"
"5489";"7241119";"7411"
"5490";"7241120";"7411"
"5491";"7241121";"7412"
"5492";"7241122";"7411"
"5493";"7241123";"7411"
"5494";"7241124";"7412"
"5495";"7241125";"7412"
"5496";"7241126";"7412"
"5497";"7241127";"7412"
"5498";"7241128";"7412"
"5499";"7241129";"7412"
"5500";"7241130";"7412"
"5501";"7241131";"7412"
"5502";"7241132";"3123"
"5503";"7241133";"8131"
"5504";"7241134";"7411"
"5505";"7241135";"3123"
"5506";"7241136";"7411"
"5507";"7241137";"7411"
"5508";"7241138";"7412"
"5509";"7241139";"7411"
"5510";"7241140";"7411"
"5511";"7241141";"7412"
"5512";"7241142";"7127"
"5513";"7241143";"7126"
"5514";"7241144";"7411"
"5515";"7241145";"7411"
"5516";"7241146";"7422"
"5517";"7241147";"7411"
"5518";"7241148";"7127"
"5519";"7241149";"7411"
"5520";"7241150";"7421"
"5521";"7241151";"7421"
"5522";"7241152";"7421"
"5523";"7241153";"7421"
"5524";"7241154";"7421"
"5525";"7241155";"7421"
"5526";"7241156";"7421"
"5527";"7241157";"7421"
"5528";"7241158";"7412"
"5529";"7241159";"3123"
"5530";"7241160";"7127"
"5531";"7241161";"7412"
"5532";"7241162";"7412"
"5533";"7241163";"7412"
"5534";"7242101";"7422"
"5535";"7242102";"7422"
"5536";"7242103";"7422"
"5537";"7242104";"7421"
"5538";"7242105";"7422"
"5539";"7242106";"7421"
"5540";"7242107";"7422"
"5541";"7242108";"7422"
"5542";"7242109";"7422"
"5543";"7242110";"7421"
"5544";"7242111";"7422"
"5545";"7242112";"7422"
"5546";"7242113";"7421"
"5547";"7242114";"7421"
"5548";"7242115";"7422"
"5549";"7242116";"7422"
"5550";"7242117";"7422"
"5551";"7242118";"7422"
"5552";"7242119";"3123"
"5553";"7242120";"7422"
"5554";"7242121";"7422"
"5555";"7242122";"7422"
"5556";"7242123";"7422"
"5557";"7242124";"7422"
"5558";"7242125";"7422"
"5559";"7242126";"7422"
"5560";"7242127";"7422"
"5561";"7242128";"7422"
"5562";"7242129";"7422"
"5563";"7242130";"7421"
"5564";"7242131";"7421"
"5565";"7243101";"7412"
"5566";"7243102";"7412"
"5567";"7243103";"7412"
"5568";"7243104";"7413"
"5569";"7243105";"7413"
"5570";"7243106";"7412"
"5571";"7243107";"7412"
"5572";"7243108";"8212"
"5573";"7243109";"3122"
"5574";"7243110";"8212"
"5575";"7243111";"7412"
"5576";"7244101";"7413"
"5577";"7244102";"7413"
"5578";"7244103";"7413"
"5579";"7244104";"7413"
"5580";"7244105";"7413"
"5581";"7244106";"7413"
"5582";"7244107";"7413"
"5583";"7244108";"3123"
"5584";"7244109";"7413"
"5585";"7311101";"7311"
"5586";"7311102";"7311"
"5587";"7311103";"7311"
"5588";"7311104";"7311"
"5589";"7311105";"7311"
"5590";"7311106";"7311"
"5591";"7311107";"7311"
"5592";"7311108";"3259"
"5593";"7311109";"8154"
"5594";"7311110";"3214"
"5595";"7311111";"3214"
"5596";"7311112";"7311"
"5597";"7311113";"7311"
"5598";"7311114";"8154"
"5599";"7311115";"7311"
"5600";"7311116";"3214"
"5601";"7311117";"3214"
"5602";"7311118";"3214"
"5603";"7311119";"3214"
"5604";"7311120";"7311"
"5605";"7311121";"7311"
"5606";"7311122";"7311"
"5607";"7311123";"3122"
"5608";"7311124";"8154"
"5609";"7311125";"7311"
"5610";"7311126";"3214"
"5611";"7311127";"7311"
"5612";"7311128";"7311"
"5613";"7311129";"3214"
"5614";"7311130";"7311"
"5615";"7311131";"3214"
"5616";"7312101";"7312"
"5617";"7312102";"7312"
"5618";"7312103";"7312"
"5619";"7312104";"7312"
"5620";"7312105";"7312"
"5621";"7312106";"7312"
"5622";"7312107";"7312"
"5623";"7312108";"7312"
"5624";"7312109";"7312"
"5625";"7312110";"7312"
"5626";"7312111";"7312"
"5627";"7312112";"7312"
"5628";"7312113";"7312"
"5629";"7312114";"7312"
"5630";"7312115";"7312"
"5631";"7312116";"7312"
"5632";"7312117";"3122"
"5633";"7312118";"7312"
"5634";"7313101";"7313"
"5635";"7313102";"7313"
"5636";"7313103";"7313"
"5637";"7313104";"7313"
"5638";"7313105";"7313"
"5639";"7313106";"7313"
"5640";"7313107";"7313"
"5641";"7313108";"7313"
"5642";"7313109";"7313"
"5643";"7313110";"7313"
"5644";"7313111";"7313"
"5645";"7313112";"7313"
"5646";"7313113";"7313"
"5647";"7313114";"7313"
"5648";"7313115";"7313"
"5649";"7313116";"7313"
"5650";"7313117";"7313"
"5651";"7313118";"7313"
"5652";"7313119";"7313"
"5653";"7313120";"7313"
"5654";"7313121";"7313"
"5655";"7313122";"3122"
"5656";"7313123";"7313"
"5657";"7313124";"7313"
"5658";"7313125";"7313"
"5659";"7313126";"7313"
"5660";"7321101";"7314"
"5661";"7321102";"7314"
"5662";"7321103";"7314"
"5663";"7321104";"7314"
"5664";"7321105";"7314"
"5665";"7321106";"7314"
"5666";"7321107";"7314"
"5667";"7321108";"7314"
"5668";"7322101";"7315"
"5669";"7322102";"7315"
"5670";"7322103";"7315"
"5671";"7322104";"7315"
"5672";"7322105";"7315"
"5673";"7322106";"7315"
"5674";"7322107";"7315"
"5675";"7322108";"7315"
"5676";"7322109";"7315"
"5677";"7322110";"7316"
"5678";"7322111";"7315"
"5679";"7322112";"7315"
"5680";"7322113";"7315"
"5681";"7322114";"7316"
"5682";"7322115";"7316"
"5683";"7322116";"7315"
"5684";"7322117";"7315"
"5685";"7322118";"7315"
"5686";"7331101";"7317"
"5687";"7331102";"7317"
"5688";"7331103";"7317"
"5689";"7331104";"7317"
"5690";"7332101";"7318"
"5691";"7332102";"7318"
"5692";"7332103";"7318"
"5693";"7332104";"7318"
"5694";"7341101";"7321"
"5695";"7341102";"7321"
"5696";"7341103";"7322"
"5697";"7341104";"7322"
"5698";"7341105";"7321"
"5699";"7341106";"7321"
"5700";"7341107";"7321"
"5701";"7341108";"7321"
"5702";"7341109";"7321"
"5703";"7341110";"7321"
"5704";"7341111";"7321"
"5705";"7341112";"7321"
"5706";"7341113";"7321"
"5707";"7341114";"7321"
"5708";"7341115";"7322"
"5709";"7341116";"7322"
"5710";"7341117";"3122"
"5711";"7341118";"7321"
"5712";"7341119";"7321"
"5713";"7341120";"7321"
"5714";"7341121";"7321"
"5715";"7341122";"7321"
"5716";"7341123";"7321"
"5717";"7342101";"3431"
"5718";"7342103";"3431"
"5719";"7342104";"3431"
"5720";"7342106";"3431"
"5721";"7342107";"3431"
"5722";"7342108";"3431"
"5723";"7342109";"3431"
"5724";"7342110";"3431"
"5725";"7342111";"3431"
"5726";"7342112";"3431"
"5727";"7342114";"3431"
"5728";"7342115";"3431"
"5729";"7342116";"3431"
"5730";"7342117";"3431"
"5731";"7342118";"3521"
"5732";"7350101";"3118"
"5733";"7350102";"3118"
"5734";"7350103";"3118"
"5735";"7350104";"3118"
"5736";"7350105";"3118"
"5737";"7350106";"3118"
"5738";"7350107";"3118"
"5739";"7350108";"3118"
"5740";"7350109";"3118"
"5741";"7350110";"3118"
"5742";"7350111";"3118"
"5743";"7350112";"3118"
"5744";"7350113";"3118"
"5745";"7350114";"3118"
"5746";"7350115";"3118"
"5747";"7350116";"3118"
"5748";"7350117";"3118"
"5749";"7350118";"3118"
"5750";"7350119";"3118"
"5751";"7350120";"3118"
"5752";"7350121";"3118"
"5753";"7350122";"3118"
"5754";"7350123";"3118"
"5755";"7350124";"3118"
"5756";"7350125";"3118"
"5757";"7411102";"7511"
"5758";"7411103";"7511"
"5759";"7411104";"7511"
"5760";"7411105";"7511"
"5761";"7411106";"7511"
"5762";"7411107";"7511"
"5763";"7411108";"7511"
"5764";"7411109";"7511"
"5765";"7411110";"7511"
"5766";"7411111";"7511"
"5767";"7411112";"7511"
"5768";"7411113";"3122"
"5769";"7411114";"7511"
"5770";"7411115";"7511"
"5771";"7411116";"7511"
"5772";"7411117";"7511"
"5773";"7411118";"7511"
"5774";"7411119";"7511"
"5775";"7411120";"7511"
"5776";"7411121";"7511"
"5777";"7412101";"7512"
"5778";"7412102";"7512"
"5779";"7412104";"7512"
"5780";"7412105";"7512"
"5781";"7412106";"7512"
"5782";"7412107";"7512"
"5783";"7412108";"7512"
"5784";"7412109";"7512"
"5785";"7412110";"7512"
"5786";"7412111";"7512"
"5787";"7412112";"7512"
"5788";"7413101";"7515"
"5789";"7413102";"7515"
"5790";"7413103";"7515"
"5791";"7413104";"7515"
"5792";"7413105";"7515"
"5793";"7413106";"7515"
"5794";"7413107";"7515"
"5795";"7419101";"8160"
"5796";"7419102";"7514"
"5797";"7419103";"7513"
"5798";"7419104";"8160"
"5799";"7419105";"7513"
"5800";"7419106";"7513"
"5801";"7419107";"7514"
"5802";"7419108";"7514"
"5803";"7421101";"7122"
"5804";"7421102";"7122"
"5805";"7421103";"7122"
"5806";"7421104";"7115"
"5807";"7421105";"7522"
"5808";"7421106";"7115"
"5809";"7421107";"7115"
"5810";"7421108";"7115"
"5811";"7421109";"7115"
"5812";"7421110";"3122"
"5813";"7421111";"7115"
"5814";"7421112";"7115"
"5815";"7421113";"7115"
"5816";"7421114";"7115"
"5817";"7421115";"7115"
"5818";"7421116";"7522"
"5819";"7421117";"7549"
"5820";"7421118";"7115"
"5821";"7421119";"7115"
"5822";"7421120";"7115"
"5823";"7421122";"7115"
"5824";"7421123";"7115"
"5825";"7421124";"3122"
"5826";"7421125";"7115"
"5827";"7421126";"7115"
"5828";"7421127";"8219"
"5829";"7421128";"7522"
"5830";"7421129";"7522"
"5831";"7421130";"7115"
"5832";"7421131";"7522"
"5833";"7421132";"7115"
"5834";"7421133";"7522"
"5835";"7421134";"7522"
"5836";"7421135";"7122"
"5837";"7421136";"7115"
"5838";"7421137";"7549"
"5839";"7422101";"7115"
"5840";"7422102";"3123"
"5841";"7422103";"7115"
"5842";"7422104";"7115"
"5843";"7422105";"3122"
"5844";"7423101";"7317"
"5845";"7423102";"7317"
"5846";"7423103";"7317"
"5847";"7423104";"7317"
"5848";"7423105";"7317"
"5849";"7423106";"7317"
"5850";"7423107";"7317"
"5851";"7423108";"7317"
"5852";"7431101";"7318"
"5853";"7431102";"7318"
"5854";"7431103";"7318"
"5855";"7431104";"7318"
"5856";"7431105";"7318"
"5857";"7431106";"7318"
"5858";"7431107";"7318"
"5859";"7431108";"7318"
"5860";"7431109";"7318"
"5861";"7431110";"7318"
"5862";"7431111";"7318"
"5863";"7431112";"7318"
"5864";"7431113";"7319"
"5865";"7431114";"7318"
"5866";"7432101";"7531"
"5867";"7432102";"7531"
"5868";"7432103";"7531"
"5869";"7432104";"7531"
"5870";"7432105";"7531"
"5871";"7432106";"7531"
"5872";"7432107";"7531"
"5873";"7432108";"7531"
"5874";"7432109";"7531"
"5875";"7432110";"2163"
"5876";"7432111";"7531"
"5877";"7432112";"7531"
"5878";"7432113";"7531"
"5879";"7432114";"7531"
"5880";"7432115";"7531"
"5881";"7432116";"7531"
"5882";"7432117";"7531"
"5883";"7432118";"7531"
"5884";"7432119";"7531"
"5885";"7432120";"7531"
"5886";"7432121";"7531"
"5887";"7433101";"7531"
"5888";"7433102";"7531"
"5889";"7433103";"7531"
"5890";"7433104";"7531"
"5891";"7433105";"7531"
"5892";"7433106";"7531"
"5893";"7434101";"7532"
"5894";"7434102";"7532"
"5895";"7434103";"7532"
"5896";"7434104";"7532"
"5897";"7434105";"7532"
"5898";"7434106";"7532"
"5899";"7434107";"7532"
"5900";"7435101";"7531"
"5901";"7435102";"7531"
"5902";"7435103";"7531"
"5903";"7435104";"7531"
"5904";"7435105";"7531"
"5905";"7435106";"7531"
"5906";"7436101";"7534"
"5907";"7436102";"7534"
"5908";"7436103";"7534"
"5909";"7436104";"7534"
"5910";"7436105";"7534"
"5911";"7436106";"7534"
"5912";"7436107";"7534"
"5913";"7436108";"7534"
"5914";"7436109";"3122"
"5915";"7436110";"7534"
"5916";"7436111";"7534"
"5917";"7436112";"7534"
"5918";"7436113";"7534"
"5919";"7436114";"7534"
"5920";"7441101";"7535"
"5921";"7441102";"7535"
"5922";"7441103";"7535"
"5923";"7441104";"7535"
"5924";"7441105";"7535"
"5925";"7441106";"7535"
"5926";"7441107";"7535"
"5927";"7441108";"7535"
"5928";"7441109";"7535"
"5929";"7441110";"7535"
"5930";"7441111";"7535"
"5931";"7441112";"7535"
"5932";"7441113";"7535"
"5933";"7441114";"7535"
"5934";"7441115";"7535"
"5935";"7441116";"7535"
"5936";"7442101";"7536"
"5937";"7442102";"7536"
"5938";"7442103";"7536"
"5939";"7442104";"7536"
"5940";"7442105";"7536"
"5941";"7442106";"7536"
"5942";"7442107";"7536"
"5943";"7442108";"7536"
"5944";"7443101";"3433"
"5945";"7450101";"3117"
"5946";"7450102";"3212"
"5947";"7450103";"3141"
"5948";"7450104";"3212"
"5949";"7450105";"3141"
"5950";"7450106";"3116"
"5951";"7450107";"3116"
"5952";"7450108";"3116"
"5953";"7450109";"3116"
"5954";"7450110";"3116"
"5955";"7450111";"3117"
"5956";"7450112";"3117"
"5957";"7450113";"3117"
"5958";"7450114";"3117"
"5959";"7450115";"3141"
"5960";"7450116";"3141"
"5961";"7450117";"3141"
"5962";"7450118";"3212"
"5963";"7450119";"3212"
"5964";"7450120";"3212"
"5965";"7450121";"3212"
"5966";"7450122";"7543"
"5967";"7450123";"7549"
"5968";"8111101";"8111"
"5969";"8111102";"8111"
"5970";"8111103";"8111"
"5971";"8111104";"8111"
"5972";"8111105";"8111"
"5973";"8111106";"8111"
"5974";"8111107";"8111"
"5975";"8111108";"8111"
"5976";"8111109";"3121"
"5977";"8111110";"8111"
"5978";"8111111";"8111"
"5979";"8111112";"8111"
"5980";"8111113";"8111"
"5981";"8111114";"3121"
"5982";"8112101";"8112"
"5983";"8112102";"8112"
"5984";"8112103";"8112"
"5985";"8112104";"3121"
"5986";"8112105";"8112"
"5987";"8112106";"8112"
"5988";"8113101";"8113"
"5989";"8113102";"8113"
"5990";"8113103";"8113"
"5991";"8113104";"8113"
"5992";"8113105";"8113"
"5993";"8113108";"8113"
"5994";"8113110";"3134"
"5995";"8113111";"8113"
"5996";"8113112";"8113"
"5997";"8113113";"8113"
"5998";"8113114";"8113"
"5999";"8113115";"8113"
"6000";"8113116";"8113"
"6001";"8113117";"8113"
"6002";"8113118";"8113"
"6003";"8113119";"8113"
"6004";"8113120";"8113"
"6005";"8113121";"8113"
"6006";"8113122";"8113"
"6007";"8113123";"8113"
"6008";"8113124";"8113"
"6009";"8113125";"8113"
"6010";"8113126";"8113"
"6011";"8113127";"8113"
"6012";"8113128";"8113"
"6013";"8113129";"8113"
"6014";"8113130";"3134"
"6015";"8113131";"3134"
"6016";"8113132";"3134"
"6017";"8113133";"8113"
"6018";"8113134";"8113"
"6019";"8113135";"8113"
"6020";"8113136";"8113"
"6021";"8113137";"8113"
"6022";"8113138";"8113"
"6023";"8114101";"8113"
"6024";"8114102";"8113"
"6025";"8114103";"8113"
"6026";"8114104";"8113"
"6027";"8114105";"8113"
"6028";"8114106";"8113"
"6029";"8114107";"8113"
"6030";"8114108";"8113"
"6031";"8114109";"8113"
"6032";"8114110";"8113"
"6033";"8114111";"8113"
"6034";"8114112";"8113"
"6035";"8121101";"8121"
"6036";"8121102";"8121"
"6037";"8121103";"8121"
"6038";"8121104";"8121"
"6039";"8121105";"8121"
"6040";"8121106";"8121"
"6041";"8121107";"8121"
"6042";"8121108";"8121"
"6043";"8121109";"8121"
"6044";"8121110";"8121"
"6045";"8121111";"8121"
"6046";"8121112";"3139"
"6047";"8121113";"3122"
"6048";"8121114";"8121"
"6049";"8121115";"8121"
"6050";"8121116";"8121"
"6051";"8121117";"8121"
"6052";"8121118";"8121"
"6053";"8121119";"8121"
"6054";"8122101";"8121"
"6055";"8122102";"8121"
"6056";"8122103";"8121"
"6057";"8122104";"8121"
