"","ny_grk","gammel_grk","fra_aar","til_aar"
"20916",NA,"54289900","2020-01-01","2024-01-01"
"20917","54289900","54289999","2020-01-01","2024-01-01"
"20918",NA,"54290100","2020-01-01","2024-01-01"
"20919","54290100","54290101","2020-01-01","2024-01-01"
"20920","54290100","54290102","2020-01-01","2024-01-01"
"20921","54290100","54290105","2020-01-01","2024-01-01"
"20922","54290100","54290106","2020-01-01","2024-01-01"
"20923","54290100","54290107","2020-01-01","2024-01-01"
"20924","54290100","54290108","2020-01-01","2024-01-01"
"20925","54290100","54290109","2020-01-01","2024-01-01"
"20926","54290100","54290110","2020-01-01","2024-01-01"
"20927","54290100","54290111","2020-01-01","2024-01-01"
"20928","54290100","54290112","2020-01-01","2024-01-01"
"20929","54290100","54290113","2020-01-01","2024-01-01"
"20930","54290100","54290114","2020-01-01","2024-01-01"
"20931",NA,"54290200","2020-01-01","2024-01-01"
"20932","54290200","54290201","2020-01-01","2024-01-01"
"20933","54290200","54290202","2020-01-01","2024-01-01"
"20934","54290200","54290203","2020-01-01","2024-01-01"
"20935","54290200","54290204","2020-01-01","2024-01-01"
"20936","54290200","54290206","2020-01-01","2024-01-01"
"20937","54290200","54290207","2020-01-01","2024-01-01"
"20938","54290200","54290208","2020-01-01","2024-01-01"
"20939","54290200","54290209","2020-01-01","2024-01-01"
"20940",NA,"54299900","2020-01-01","2024-01-01"
"20941","54299900","54299999","2020-01-01","2024-01-01"
"20942",NA,"54300100","2020-01-01","2024-01-01"
"20943","54300100","54300101","2020-01-01","2023-01-01"
"20944","54300100","54300101","2023-01-01","2024-01-01"
"20945","54300100","54300102","2020-01-01","2024-01-01"
"20946","54300100","54300103","2023-01-01","2024-01-01"
"20947","54300100","54300103","2020-01-01","2023-01-01"
"20948","54300100","54300104","2020-01-01","2023-01-01"
"20949","54300100","54300104","2023-01-01","2024-01-01"
"20950","54300100","54300105","2023-01-01","2024-01-01"
"20951","54300100","54300105","2020-01-01","2023-01-01"
"20952","54300100","54300106","2023-01-01","2024-01-01"
"20953","54300100","54300106","2020-01-01","2023-01-01"
"20954","54300100","54300107","2023-01-01","2024-01-01"
"20955","54300100","54300107","2020-01-01","2023-01-01"
"20956","54300100","54300108","2020-01-01","2023-01-01"
"20957","54300100","54300108","2023-01-01","2024-01-01"
"20958","54300100","54300109","2020-01-01","2024-01-01"
"20959","54300100","54300110","2023-01-01","2024-01-01"
"20960","54300100","54300110","2020-01-01","2023-01-01"
"20961","54300100","54300111","2020-01-01","2024-01-01"
"20962","54300100","54300112","2020-01-01","2023-01-01"
"20963","54300100","54300112","2023-01-01","2024-01-01"
"20964","54300100","54300113","2020-01-01","2023-01-01"
"20965","54300100","54300113","2023-01-01","2024-01-01"
"20966","54300100","54300114","2020-01-01","2024-01-01"
"20967","54300100","54300115","2023-01-01","2024-01-01"
"20968","54300100","54300115","2020-01-01","2023-01-01"
"20969","54300100","54300116","2020-01-01","2023-01-01"
"20970","54300100","54300116","2023-01-01","2024-01-01"
"20971","54300100","54300117","2020-01-01","2023-01-01"
"20972","54300100","54300117","2023-01-01","2024-01-01"
"20973","54300100","54300118","2020-01-01","2023-01-01"
"20974","54300100","54300118","2023-01-01","2024-01-01"
"20975",NA,"54309900","2020-01-01","2024-01-01"
"20976","54309900","54309999","2020-01-01","2024-01-01"
"20977",NA,"54320100","2020-01-01","2024-01-01"
"20978","54320100","54320101","2020-01-01","2024-01-01"
"20979","54320100","54320102","2020-01-01","2024-01-01"
"20980","54320100","54320103","2020-01-01","2024-01-01"
"20981","54320100","54320104","2020-01-01","2024-01-01"
"20982","54320100","54320105","2020-01-01","2024-01-01"
"20983","54320100","54320106","2020-01-01","2024-01-01"
"20984","54320100","54320107","2020-01-01","2024-01-01"
"20985","54320100","54320108","2020-01-01","2024-01-01"
"20986","54320100","54320109","2020-01-01","2024-01-01"
"20987","54320100","54320110","2020-01-01","2024-01-01"
"20988","54320100","54320111","2020-01-01","2024-01-01"
"20989","54320100","54320112","2020-01-01","2024-01-01"
"20990",NA,"54329900","2020-01-01","2024-01-01"
"20991","54329900","54329999","2020-01-01","2024-01-01"
"20992",NA,"54330100","2020-01-01","2024-01-01"
"20993","54330100","54330101","2020-01-01","2024-01-01"
"20994","54330100","54330102","2020-01-01","2024-01-01"
"20995","54330100","54330103","2020-01-01","2024-01-01"
"20996","54330100","54330104","2020-01-01","2024-01-01"
"20997","54330100","54330105","2020-01-01","2024-01-01"
"20998","54330100","54330106","2020-01-01","2024-01-01"
"20999","54330100","54330107","2020-01-01","2024-01-01"
"21000","54330100","54330108","2020-01-01","2024-01-01"
"21001","54330100","54330109","2020-01-01","2024-01-01"
"21002","54330100","54330110","2020-01-01","2024-01-01"
"21003",NA,"54339900","2020-01-01","2024-01-01"
"21004","54339900","54339999","2020-01-01","2024-01-01"
"21005",NA,"54340100","2020-01-01","2024-01-01"
"21006","54340100","54340107","2020-01-01","2024-01-01"
"21007","54340100","54340108","2020-01-01","2024-01-01"
"21008","54340100","54340109","2020-01-01","2024-01-01"
"21009","54340100","54340111","2020-01-01","2024-01-01"
"21010","54340100","54340112","2020-01-01","2024-01-01"
"21011","54340100","54340113","2020-01-01","2024-01-01"
"21012","54340100","54340114","2020-01-01","2024-01-01"
"21013","54340100","54340115","2020-01-01","2024-01-01"
"21014","54340100","54340116","2020-01-01","2024-01-01"
"21015","54340100","54340117","2020-01-01","2024-01-01"
"21016","54340100","54340118","2020-01-01","2024-01-01"
"21017","54340100","54340119","2020-01-01","2024-01-01"
"21018","54340100","54340120","2020-01-01","2024-01-01"
"21019","54340100","54340121","2020-01-01","2024-01-01"
"21020","54340100","54340122","2020-01-01","2024-01-01"
"21021","54340100","54340123","2020-01-01","2024-01-01"
"21022","54340100","54340124","2020-01-01","2024-01-01"
"21023",NA,"54349900","2020-01-01","2024-01-01"
"21024","54349900","54349999","2020-01-01","2024-01-01"
"21025",NA,"54350100","2020-01-01","2024-01-01"
"21026","54350100","54350101","2020-01-01","2024-01-01"
"21027","54350100","54350102","2020-01-01","2024-01-01"
"21028","54350100","54350103","2020-01-01","2024-01-01"
"21029","54350100","54350104","2020-01-01","2024-01-01"
"21030","54350100","54350105","2020-01-01","2024-01-01"
"21031","54350100","54350106","2020-01-01","2024-01-01"
"21032","54350100","54350107","2020-01-01","2024-01-01"
"21033","54350100","54350108","2020-01-01","2024-01-01"
"21034","54350100","54350109","2020-01-01","2024-01-01"
"21035","54350100","54350110","2020-01-01","2024-01-01"
"21036","54350100","54350111","2020-01-01","2024-01-01"
"21037","54350100","54350112","2020-01-01","2024-01-01"
"21038","54350100","54350113","2020-01-01","2024-01-01"
"21039","54350100","54350114","2020-01-01","2024-01-01"
"21040","54350100","54350115","2020-01-01","2024-01-01"
"21041","54350100","54350116","2020-01-01","2024-01-01"
"21042","54350100","54350117","2020-01-01","2024-01-01"
"21043","54350100","54350118","2020-01-01","2024-01-01"
"21044","54350100","54350119","2020-01-01","2024-01-01"
"21045",NA,"54350200","2020-01-01","2024-01-01"
"21046","54350200","54350201","2020-01-01","2024-01-01"
"21047","54350200","54350202","2020-01-01","2024-01-01"
"21048","54350200","54350203","2020-01-01","2024-01-01"
"21049","54350200","54350204","2020-01-01","2024-01-01"
"21050","54350200","54350205","2020-01-01","2024-01-01"
"21051","54350200","54350206","2020-01-01","2024-01-01"
"21052",NA,"54359900","2020-01-01","2024-01-01"
"21053","54359900","54359999","2020-01-01","2024-01-01"
"21054",NA,"54360100","2020-01-01","2024-01-01"
"21055","54360100","54360101","2020-01-01","2024-01-01"
"21056","54360100","54360102","2020-01-01","2024-01-01"
"21057","54360100","54360103","2020-01-01","2024-01-01"
"21058","54360100","54360104","2020-01-01","2024-01-01"
"21059",NA,"54360200","2020-01-01","2024-01-01"
"21060","54360200","54360201","2020-01-01","2024-01-01"
"21061","54360200","54360202","2020-01-01","2024-01-01"
"21062","54360200","54360203","2020-01-01","2024-01-01"
"21063","54360200","54360204","2020-01-01","2024-01-01"
"21064","54360200","54360205","2020-01-01","2024-01-01"
"21065","54360200","54360206","2020-01-01","2024-01-01"
"21066","54360200","54360207","2020-01-01","2024-01-01"
"21067","54360200","54360208","2020-01-01","2024-01-01"
"21068","54360200","54360209","2020-01-01","2024-01-01"
"21069","54360200","54360210","2020-01-01","2024-01-01"
"21070","54360200","54360211","2020-01-01","2024-01-01"
"21071",NA,"54360300","2020-01-01","2024-01-01"
"21072","54360300","54360301","2020-01-01","2024-01-01"
"21073","54360300","54360302","2020-01-01","2024-01-01"
"21074","54360300","54360303","2020-01-01","2024-01-01"
"21075","54360300","54360304","2020-01-01","2024-01-01"
"21076","54360300","54360305","2020-01-01","2024-01-01"
"21077","54360300","54360306","2020-01-01","2024-01-01"
"21078","54360300","54360307","2020-01-01","2024-01-01"
"21079",NA,"54369900","2020-01-01","2024-01-01"
"21080","54369900","54369999","2020-01-01","2024-01-01"
"21081",NA,"54370100","2020-01-01","2024-01-01"
"21082","54370100","54370101","2020-01-01","2024-01-01"
"21083","54370100","54370102","2020-01-01","2024-01-01"
"21084","54370100","54370103","2020-01-01","2024-01-01"
"21085","54370100","54370104","2020-01-01","2024-01-01"
"21086","54370100","54370105","2020-01-01","2024-01-01"
"21087","54370100","54370106","2020-01-01","2024-01-01"
"21088","54370100","54370107","2020-01-01","2024-01-01"
"21089","54370100","54370108","2020-01-01","2024-01-01"
"21090","54370100","54370109","2020-01-01","2024-01-01"
"21091","54370100","54370110","2020-01-01","2024-01-01"
"21092","54370100","54370111","2020-01-01","2024-01-01"
"21093",NA,"54379900","2020-01-01","2024-01-01"
"21094","54379900","54379999","2020-01-01","2024-01-01"
"21095",NA,"54380100","2020-01-01","2024-01-01"
"21096","54380100","54380101","2020-01-01","2024-01-01"
"21097","54380100","54380102","2020-01-01","2024-01-01"
"21098","54380100","54380103","2020-01-01","2024-01-01"
"21099","54380100","54380104","2020-01-01","2024-01-01"
"21100","54380100","54380105","2020-01-01","2024-01-01"
"21101","54380100","54380106","2020-01-01","2024-01-01"
"21102","54380100","54380107","2020-01-01","2024-01-01"
"21103","54380100","54380108","2020-01-01","2024-01-01"
"21104","54380100","54380109","2020-01-01","2024-01-01"
"21105","54380100","54380110","2020-01-01","2024-01-01"
"21106","54380100","54380111","2020-01-01","2024-01-01"
"21107","54380100","54380112","2020-01-01","2024-01-01"
"21108","54380100","54380113","2020-01-01","2024-01-01"
"21109","54380100","54380114","2020-01-01","2024-01-01"
"21110",NA,"54389900","2020-01-01","2024-01-01"
"21111","54389900","54389999","2020-01-01","2024-01-01"
"21112",NA,"54390100","2020-01-01","2024-01-01"
"21113","54390100","54390101","2020-01-01","2024-01-01"
"21114","54390100","54390102","2020-01-01","2024-01-01"
"21115","54390100","54390103","2020-01-01","2024-01-01"
"21116","54390100","54390104","2020-01-01","2024-01-01"
"21117","54390100","54390105","2020-01-01","2024-01-01"
"21118","54390100","54390106","2020-01-01","2024-01-01"
"21119","54390100","54390107","2020-01-01","2024-01-01"
"21120","54390100","54390108","2020-01-01","2024-01-01"
"21121","54390100","54390109","2020-01-01","2024-01-01"
"21122","54390100","54390110","2020-01-01","2024-01-01"
"21123","54390100","54390111","2020-01-01","2024-01-01"
"21124","54390100","54390112","2020-01-01","2024-01-01"
"21125","54390100","54390113","2020-01-01","2024-01-01"
"21126","54390100","54390114","2020-01-01","2024-01-01"
"21127",NA,"54399900","2020-01-01","2024-01-01"
"21128","54399900","54399999","2020-01-01","2024-01-01"
"21129",NA,"54400100","2020-01-01","2024-01-01"
"21130","54400100","54400101","2020-01-01","2024-01-01"
"21131","54400100","54400102","2020-01-01","2024-01-01"
"21132","54400100","54400103","2020-01-01","2024-01-01"
"21133","54400100","54400104","2020-01-01","2024-01-01"
"21134","54400100","54400105","2020-01-01","2024-01-01"
"21135","54400100","54400106","2020-01-01","2024-01-01"
"21136","54400100","54400107","2020-01-01","2024-01-01"
"21137","54400100","54400108","2020-01-01","2024-01-01"
"21138","54400100","54400109","2020-01-01","2024-01-01"
"21139","54400100","54400110","2020-01-01","2024-01-01"
"21140",NA,"54409900","2020-01-01","2024-01-01"
"21141","54409900","54409999","2020-01-01","2024-01-01"
"21142",NA,"54410100","2020-01-01","2024-01-01"
"21143","54410100","54410101","2020-01-01","2024-01-01"
"21144","54410100","54410102","2020-01-01","2024-01-01"
"21145","54410100","54410103","2020-01-01","2024-01-01"
"21146","54410100","54410104","2020-01-01","2024-01-01"
"21147","54410100","54410105","2020-01-01","2024-01-01"
"21148","54410100","54410106","2020-01-01","2024-01-01"
"21149","54410100","54410107","2020-01-01","2024-01-01"
"21150","54410100","54410108","2020-01-01","2024-01-01"
"21151",NA,"54410200","2020-01-01","2024-01-01"
"21152","54410200","54410201","2020-01-01","2024-01-01"
"21153","54410200","54410202","2020-01-01","2024-01-01"
"21154","54410200","54410203","2020-01-01","2024-01-01"
"21155","54410200","54410204","2020-01-01","2024-01-01"
"21156","54410200","54410205","2020-01-01","2024-01-01"
"21157","54410200","54410206","2020-01-01","2024-01-01"
"21158","54410200","54410207","2020-01-01","2024-01-01"
"21159",NA,"54419900","2020-01-01","2024-01-01"
"21160","54419900","54419999","2020-01-01","2024-01-01"
"21161",NA,"54420100","2020-01-01","2024-01-01"
"21162","54420100","54420101","2020-01-01","2024-01-01"
"21163","54420100","54420102","2020-01-01","2024-01-01"
"21164","54420100","54420103","2020-01-01","2024-01-01"
"21165","54420100","54420104","2020-01-01","2024-01-01"
"21166","54420100","54420105","2020-01-01","2024-01-01"
"21167","54420100","54420106","2020-01-01","2024-01-01"
"21168","54420100","54420107","2020-01-01","2024-01-01"
"21169","54420100","54420108","2020-01-01","2024-01-01"
"21170","54420100","54420109","2020-01-01","2024-01-01"
"21171","54420100","54420110","2020-01-01","2024-01-01"
"21172","54420100","54420111","2020-01-01","2024-01-01"
"21173","54420100","54420112","2020-01-01","2024-01-01"
"21174","54420100","54420113","2020-01-01","2024-01-01"
"21175",NA,"54429900","2020-01-01","2024-01-01"
"21176","54429900","54429999","2020-01-01","2024-01-01"
"21177",NA,"54430100","2020-01-01","2024-01-01"
"21178","54430100","54430101","2020-01-01","2024-01-01"
"21179","54430100","54430102","2020-01-01","2024-01-01"
"21180","54430100","54430103","2020-01-01","2024-01-01"
"21181","54430100","54430104","2020-01-01","2024-01-01"
"21182","54430100","54430105","2020-01-01","2024-01-01"
"21183","54430100","54430106","2020-01-01","2024-01-01"
"21184","54430100","54430107","2020-01-01","2024-01-01"
"21185","54430100","54430108","2020-01-01","2024-01-01"
"21186","54430100","54430109","2020-01-01","2024-01-01"
"21187","54430100","54430110","2020-01-01","2024-01-01"
"21188","54430100","54430111","2020-01-01","2024-01-01"
"21189","54430100","54430112","2020-01-01","2024-01-01"
"21190","54430100","54430113","2020-01-01","2024-01-01"
"21191","54430100","54430114","2020-01-01","2024-01-01"
"21192",NA,"54439900","2020-01-01","2024-01-01"
"21193","54439900","54439999","2020-01-01","2024-01-01"
"21194",NA,"54440100","2020-01-01","2024-01-01"
"21195","54440100","54440101","2020-01-01","2024-01-01"
"21196","54440100","54440102","2020-01-01","2024-01-01"
"21197","54440100","54440103","2020-01-01","2024-01-01"
"21198","54440100","54440104","2020-01-01","2024-01-01"
"21199",NA,"54440200","2020-01-01","2024-01-01"
"21200","54440200","54440201","2020-01-01","2024-01-01"
"21201","54440200","54440202","2020-01-01","2024-01-01"
"21202","54440200","54440203","2020-01-01","2024-01-01"
"21203","54440200","54440204","2020-01-01","2024-01-01"
"21204","54440200","54440205","2020-01-01","2024-01-01"
"21205","54440200","54440206","2020-01-01","2024-01-01"
"21206","54440200","54440207","2020-01-01","2024-01-01"
"21207","54440200","54440208","2020-01-01","2024-01-01"
"21208",NA,"54440300","2020-01-01","2024-01-01"
"21209","54440300","54440301","2020-01-01","2024-01-01"
"21210","54440300","54440302","2020-01-01","2024-01-01"
"21211","54440300","54440303","2020-01-01","2024-01-01"
"21212","54440300","54440304","2020-01-01","2024-01-01"
"21213","54440300","54440305","2020-01-01","2024-01-01"
"21214","54440300","54440306","2020-01-01","2024-01-01"
"21215","54440300","54440307","2020-01-01","2024-01-01"
"21216","54440300","54440308","2020-01-01","2024-01-01"
"21217","54440300","54440309","2020-01-01","2024-01-01"
