gammel_grk;siste
50070409;50070400
50070410;50070400
50070411;50070400
50070412;50070400
50070413;50070400
50070414;50070400
50070415;50070400
50070416;50070400
50070417;50070400
50070501;50070500
50070502;50070500
50070503;50070500
50070504;50070500
50070505;50070500
50070601;50070600
50070602;50070600
50070603;50070600
50070604;50070600
50070605;50070600
50070606;50070600
50070607;50070600
50070608;50070600
50070609;50070600
50070610;50070600
50070611;50070600
50079999;50079900
50140101;50140100
50140102;50140100
50140103;50140100
50140104;50140100
50140105;50140100
50140106;50140100
50140107;50140100
50140201;50140200
50140202;50140200
50140203;50140200
50140204;50140200
50140205;50140200
50140206;50140200
50140207;50140200
50140208;50140200
50140209;50140200
50140210;50140200
50140211;50140200
50140301;50140300
50140302;50140300
50140303;50140300
50140304;50140300
50140305;50140300
50140306;50140300
50140307;50140300
50149999;50149900
50200101;50200100
50200102;50200100
50200103;50200100
50200104;50200100
50200105;50200100
50200106;50200100
50200107;50200100
50200108;50200100
50200109;50200100
50209999;50209900
50210101;50210100
50210102;50210100
50210103;50210100
50210104;50210100
50210105;50210100
50210106;50210100
50210107;50210100
50210108;50210100
50210109;50210100
50210201;50210200
50210202;50210200
50210203;50210200
50210204;50210200
50210205;50210200
50210206;50210200
50210207;50210200
50210208;50210200
50210209;50210200
50210301;50210300
50210302;50210300
50210303;50210300
50210304;50210300
50210305;50210300
50210306;50210300
50210307;50210300
50210308;50210300
50210309;50210300
50210310;50210300
50219999;50219900
50220101;50220100
50220102;50220100
50220103;50220100
50220104;50220100
50220105;50220100
50220106;50220100
50220107;50220100
50220201;50220200
50220202;50220200
50220203;50220200
50220204;50220200
50229999;50229900
50250101;50250100
50250102;50250100
50250103;50250100
50250104;50250100
50250105;50250100
50250106;50250100
50250107;50250100
50250108;50250100
50250109;50250100
50250110;50250100
50250111;50250100
50250112;50250100
50250113;50250100
50250114;50250100
50250115;50250100
50250116;50250100
50250117;50250100
50250118;50250100
50250201;50250200
50250202;50250200
50250203;50250200
50250204;50250200
50250205;50250200
50250206;50250200
50250207;50250200
50250208;50250200
50250209;50250200
50250210;50250200
50250211;50250200
50259999;50259900
50260101;50260100
50260102;50260100
50260103;50260100
50260104;50260100
50260105;50260100
50260106;50260100
50260107;50260100
50260108;50260100
50260109;50260100
50260110;50260100
50260111;50260100
50260112;50260100
50260113;50260100
50260114;50260100
50260115;50260100
50260116;50260100
50260201;50260200
50260202;50260200
50260203;50260200
50260204;50260200
50260205;50260200
50260206;50260200
50260207;50260200
50260208;50260200
50260209;50260200
50260210;50260200
50260211;50260200
50260212;50260200
50260213;50260200
50260214;50260200
50260215;50260200
50260216;50260200
50260217;50260200
50260218;50260200
50260219;50260200
50260220;50260200
50260221;50260200
50260222;50260200
50260223;50260200
50260224;50260200
50260225;50260200
50260226;50260200
50269999;50269900
50270101;50270100
50270102;50270100
50270103;50270100
50270104;50270100
50270105;50270100
50270106;50270100
50270107;50270100
50270108;50270100
50270109;50270100
50270110;50270100
50270111;50270100
50270201;50270200
50270202;50270200
50270203;50270200
50270204;50270200
50270205;50270200
50270206;50270200
50270207;50270200
50270208;50270200
50270209;50270200
50270210;50270200
50270211;50270200
50270212;50270200
50270213;50270200
50270214;50270200
50270215;50270200
50270216;50270200
50270301;50270300
50270302;50270300
50270303;50270300
50270304;50270300
50270305;50270300
50270306;50270300
50270307;50270300
50270308;50270300
50270309;50270300
50270310;50270300
50270311;50270300
50270312;50270300
50270313;50270300
50279999;50279900
50280101;50280100
50280102;50280100
50280103;50280100
50280104;50280100
50280105;50280100
50280106;50280100
50280107;50280100
50280108;50280100
50280109;50280100
50280110;50280100
50280111;50280100
50280201;50280200
50280202;50280200
50280203;50280200
50280204;50280200
50280205;50280200
50280206;50280200
50280207;50280200
50280208;50280200
50280209;50280200
50280301;50280300
50280302;50280300
50280303;50280300
50280304;50280300
50280305;50280300
50280401;50280400
50280402;50280400
50280403;50280400
50280404;50280400
50280405;50280400
50280501;50280500
50280502;50280500
50280503;50280500
50280504;50280500
50280505;50280500
50280506;50280500
50280507;50280500
50280508;50280500
50280509;50280500
50280601;50280600
50280602;50280600
50280603;50280600
50280604;50280600
50280605;50280600
50280606;50280600
50280607;50280600
50280608;50280600
50280701;50280700
50280702;50280700
50280703;50280700
50280704;50280700
50280705;50280700
50280706;50280700
50289999;50289900
50290101;50290100
50290102;50290100
50290103;50290100
50290104;50290100
50290105;50290100
50290106;50290100
50290107;50290100
50290201;50290200
50290202;50290200
50290203;50290200
50290204;50290200
50290205;50290200
50290206;50290200
50290207;50290200
50290301;50290300
50290302;50290300
50290303;50290300
50290304;50290300
50290305;50290300
50290306;50290300
50290307;50290300
50290308;50290300
50299999;50299900
50310101;50310100
50310102;50310100
50310103;50310100
50310104;50310100
50310105;50310100
50310106;50310100
50310201;50310200
50310202;50310200
50310203;50310200
50310204;50310200
50310205;50310200
50310206;50310200
50310301;50310300
50310302;50310300
50310303;50310300
50310304;50310300
50310305;50310300
50310306;50310300
50310307;50310300
50310308;50310300
50310309;50310300
50310310;50310300
50310401;50310400
50310402;50310400
50310403;50310400
50310404;50310400
50310501;50310500
50310502;50310500
50310503;50310500
50310504;50310500
50310505;50310500
50310506;50310500
50310507;50310500
50310508;50310500
50310509;50310500
50310510;50310500
50310511;50310500
50310512;50310500
50319999;50319900
50320102;50320100
50320103;50320100
50320104;50320100
50320105;50320100
50320106;50320100
50320107;50320100
50320108;50320100
50320109;50320100
50320110;50320100
50320111;50320100
50320112;50320100
50320113;50320100
50320114;50320100
50320115;50320100
50320116;50320100
50320117;50320100
50320118;50320100
50320119;50320100
50320120;50320100
50320121;50320100
50320122;50320100
50320123;50320100
50320124;50320100
50329999;50329900
50330101;50330100
50330102;50330100
50330103;50330100
50330104;50330100
50330105;50330100
50330106;50330100
50330107;50330100
50339999;50339900
50340101;50340100
50340102;50340100
50340103;50340100
50340104;50340100
50340105;50340100
50340106;50340100
50340107;50340100
50340108;50340100
50340109;50340100
50340110;50340100
50340111;50340100
50340112;50340100
50340113;50340100
50349999;50349900
50350101;50350100
50350102;50350100
50350103;50350100
50350104;50350100
50350105;50350100
50350106;50350100
50350107;50350100
50350108;50350100
50350109;50350100
50350110;50350100
50350111;50350100
50350112;50350100
50350113;50350100
50350114;50350100
50350115;50350100
50350116;50350100
50350117;50350100
50350201;50350200
50350202;50350200
50350203;50350200
50350204;50350200
50350205;50350200
50350206;50350200
50350207;50350200
50350208;50350200
50350209;50350200
50350301;50350300
50350302;50350300
50350303;50350300
50350304;50350300
50350305;50350300
50350306;50350300
50350307;50350300
50350308;50350300
50350309;50350300
50350401;50350400
50350402;50350400
50350403;50350400
50350404;50350400
50350405;50350400
50350406;50350400
50350407;50350400
50350408;50350400
50350409;50350400
50350410;50350400
50350411;50350400
50350412;50350400
50350413;50350400
50350414;50350400
50350415;50350400
50350501;50350500
50350502;50350500
50350503;50350500
50350504;50350500
50350505;50350500
50350506;50350500
50350507;50350500
50350508;50350500
50359999;50359900
50360101;50360100
50360102;50360100
50360103;50360100
50360104;50360100
50360105;50360100
50360106;50360100
50360107;50360100
50360108;50360100
50360109;50360100
50360110;50360100
50360111;50360100
50360112;50360100
50369999;50369900
50370101;50370100
50370102;50370100
50370103;50370100
50370104;50370100
50370105;50370100
50370106;50370100
50370107;50370100
50370108;50370100
50370109;50370100
50370110;50370100
50370201;50370200
50370202;50370200
50370203;50370200
50370204;50370200
50370205;50370200
50370206;50370200
50370207;50370200
50370301;50370300
50370302;50370300
50370303;50370300
50370304;50370300
50370305;50370300
50370306;50370300
50370307;50370300
50370308;50370300
50370309;50370300
50370310;50370300
50370401;50370400
50370402;50370400
50370403;50370400
50370404;50370400
50370405;50370400
50370406;50370400
50370407;50370400
50370408;50370400
50370501;50370500
50370502;50370500
50370503;50370500
50370504;50370500
50370505;50370500
50370506;50370500
50370507;50370500
50370508;50370500
50370601;50370600
50370602;50370600
50370603;50370600
50370604;50370600
50370605;50370600
50370701;50370700
50370702;50370700
50370801;50370800
50370802;50370800
50370803;50370800
50379999;50379900
50380101;50380100
50380102;50380100
50380103;50380100
50380104;50380100
50380105;50380100
50380201;50380200
50380202;50380200
50380203;50380200
50380204;50380200
50380205;50380200
50380301;50380300
50380302;50380300
50380303;50380300
50380304;50380300
50380401;50380400
50380402;50380400
50380403;50380400
50380404;50380400
50380405;50380400
50380406;50380400
50380407;50380400
50380501;50380500
50380502;50380500
50380503;50380500
50380504;50380500
50380505;50380500
50380506;50380500
50380601;50380600
50380602;50380600
50380603;50380600
50380604;50380600
50380605;50380600
50380606;50380600
50380607;50380600
50380608;50380600
50380609;50380600
50380610;50380600
50389999;50389900
50410101;50410100
50410102;50410100
50410103;50410100
50410104;50410100
50410105;50410100
50410106;50410100
50410107;50410100
50410108;50410100
50410109;50410100
50410110;50410100
50410111;50410100
50410112;50410100
50410113;50410100
50410114;50410100
50410115;50410100
50410116;50410100
50410117;50410100
50410118;50410100
50410119;50410100
50419999;50419900
50420101;50420100
50420102;50420100
50420103;50420100
50420104;50420100
50420105;50420100
50420106;50420100
50420107;50420100
50420108;50420100
50420109;50420100
50429999;50429900
50430101;50430100
50430102;50430100
50430103;50430100
50430104;50430100
50430105;50430100
50430106;50430100
50430107;50430100
50430108;50430100
50439999;50439900
50440101;50440100
50440102;50440100
50440103;50440100
50440104;50440100
50440105;50440100
50440106;50440100
50449999;50449900
50450101;50450100
50450102;50450100
50450103;50450100
50450104;50450100
50450105;50450100
50450106;50450100
50450107;50450100
50450108;50450100
50450109;50450100
50450110;50450100
50450111;50450100
50450112;50450100
50450113;50450100
50450114;50450100
50450115;50450100
50450116;50450100
50450117;50450100
50450118;50450100
50459999;50459900
50460101;50460100
50460102;50460100
50460103;50460100
50460104;50460100
50460105;50460100
50460106;50460100
50460107;50460100
50460108;50460100
50469999;50469900
50470101;50470100
50470102;50470100
50470103;50470100
50470104;50470100
50470105;50470100
50470106;50470100
50470107;50470100
50470108;50470100
50470109;50470100
50470110;50470100
50470111;50470100
50470112;50470100
50470113;50470100
50479999;50479900
50490101;50490100
50490102;50490100
50490103;50490100
50490104;50490100
50490105;50490100
50490106;50490100
50490107;50490100
50490108;50490100
50490109;50490100
50490110;50490100
50499999;50499900
50520101;50520100
50520102;50520100
50520103;50520100
50520104;50520100
50520105;50520100
50520106;50520100
50520107;50520100
50529999;50529900
50530101;50530100
50530102;50530100
50530103;50530100
50530104;50530100
50530201;50530200
50530202;50530200
50530203;50530200
50530204;50530200
50530205;50530200
50530301;50530300
50530302;50530300
50530303;50530300
50530304;50530300
50530305;50530300
50530306;50530300
50530401;50530400
50530402;50530400
50530403;50530400
50530404;50530400
50530501;50530500
50530502;50530500
50530503;50530500
50530504;50530500
50530505;50530500
50539999;50539900
50540101;50540100
50540102;50540100
50540103;50540100
50540104;50540100
50540105;50540100
50540106;50540100
50540201;50540200
50540202;50540200
50540203;50540200
50540204;50540200
50540205;50540200
50540301;50540300
50540302;50540300
50540303;50540300
50540304;50540300
50540305;50540300
50540306;50540300
50540307;50540300
50540308;50540300
50540309;50540300
50540310;50540300
50540311;50540300
50540312;50540300
50540313;50540300
50540314;50540300
50540401;50540400
50540402;50540400
50540403;50540400
50540404;50540400
50540405;50540400
50540406;50540400
50540407;50540400
50540408;50540400
50540501;50540500
50540502;50540500
50540503;50540500
50540504;50540500
50540505;50540500
50540506;50540500
50540507;50540500
50540508;50540500
50540509;50540500
50540510;50540500
50540601;50540600
50540602;50540600
50540603;50540600
50540604;50540600
50549999;50549900
50550101;50550100
50550102;50550100
50550103;50550100
50550104;50550100
50550201;50550200
50550202;50550200
50550203;50550200
50550204;50550200
50550205;50550200
50550206;50550200
50550207;50550200
50550208;50550200
50550209;50550200
50550210;50550200
50550211;50550200
50550212;50550200
50550213;50550200
50550301;50550300
50550302;50550300
50550303;50550300
50550401;50550400
50550402;50550400
50550403;50550400
50550404;50550400
50550405;50550400
50550406;50550400
50550501;50550500
50550502;50550500
50550503;50550500
50550504;50550500
50550505;50550500
50550506;50550500
50550803;50550800
50559999;50559900
50560101;50560100
50560102;50560100
50560103;50560100
50560104;50560100
50560105;50560100
50560106;50560100
50560107;50560100
50560108;50560100
50560109;50560100
50560110;50560100
50560111;50560100
50560112;50560100
50560201;50560200
50560202;50560200
50560203;50560200
50560204;50560200
50560205;50560200
50560206;50560200
50560207;50560200
50560208;50560200
50560209;50560200
50560210;50560200
50560211;50560200
50560212;50560200
50560213;50560200
50560214;50560200
50560215;50560200
50560216;50560200
50560307;50560300
50560308;50560300
50560309;50560300
50560310;50560300
50560311;50560300
50569999;50569900
50570101;50570100
50570102;50570100
50570103;50570100
50570104;50570100
50570105;50570100
50570201;50570200
50570202;50570200
50570203;50570200
50570204;50570200
50570205;50570200
50570206;50570200
50570207;50570200
50570208;50570200
50570301;50570300
50570302;50570300
50570303;50570300
50570304;50570300
50570305;50570300
50570306;50570300
50570307;50570300
50570308;50570300
50570309;50570300
50570310;50570300
50570311;50570300
50570401;50570400
50570402;50570400
50570403;50570400
50570404;50570400
50570405;50570400
50570406;50570400
50570407;50570400
50570408;50570400
50570409;50570400
50570410;50570400
50570411;50570400
50570412;50570400
50570413;50570400
50570414;50570400
50570415;50570400
50579999;50579900
50580101;50580100
50580102;50580100
50580103;50580100
50580104;50580100
50580105;50580100
50580106;50580100
50580107;50580100
50580108;50580100
50580109;50580100
50580110;50580100
50580111;50580100
50580112;50580100
50580113;50580100
50580114;50580100
50580115;50580100
50580201;50580200
50580202;50580200
50580203;50580200
50580204;50580200
50580205;50580200
50580301;50580300
50580302;50580300
50580303;50580300
50580304;50580300
50580305;50580300
50580306;50580300
50580307;50580300
50580308;50580300
50580309;50580300
50580310;50580300
50580311;50580300
50589999;50589900
50590101;50590100
50590102;50590100
50590103;50590100
50590104;50590100
50590105;50590100
50590106;50590100
50590107;50590100
50590108;50590100
50590201;50590200
50590202;50590200
50590203;50590200
50590204;50590200
50590205;50590200
50590206;50590200
50590207;50590200
50590208;50590200
50590301;50590300
50590302;50590300
50590303;50590300
50590304;50590300
50590305;50590300
50590306;50590300
50590307;50590300
50590308;50590300
50590401;50590400
50590402;50590400
50590403;50590400
50590404;50590400
50590405;50590400
50590406;50590400
50590407;50590400
50590408;50590400
50590409;50590400
50590410;50590400
50590411;50590400
50590501;50590500
50590502;50590500
50590503;50590500
50590504;50590500
50590505;50590500
50590601;50590600
50590602;50590600
50590603;50590600
50590604;50590600
50590605;50590600
50590606;50590600
50590607;50590600
50590608;50590600
50590609;50590600
50590610;50590600
50590611;50590600
50590612;50590600
50590613;50590600
50590614;50590600
50590801;50590800
50590802;50590800
50590803;50590800
50590804;50590800
50590806;50590800
50590807;50590800
50590808;50590800
50590809;50590800
50590810;50590800
50590811;50590800
50590901;50590900
50590902;50590900
50590904;50590900
50590905;50590900
50590906;50590900
50590911;50590900
50590912;50590900
50599999;50599900
50600101;50600100
50600102;50600100
50600103;50600100
50600104;50600100
50600105;50600100
50600106;50600100
50600107;50600100
50600108;50600100
50600109;50600100
50600110;50600100
50600202;50600200
50600204;50600200
50600205;50600200
50600206;50600200
50600207;50600200
50600208;50600200
50600209;50600200
50600301;50600300
50600302;50600300
50600303;50600300
50600304;50600300
50600305;50600300
50600306;50600300
50600307;50600300
50600308;50600300
50600309;50600300
50600310;50600300
50600311;50600300
50600312;50600300
50600401;50600400
50600402;50600400
50600403;50600400
50600404;50600400
50600405;50600400
50600406;50600400
50600407;50600400
50600408;50600400
50600409;50600400
50600501;50600500
50600502;50600500
50600503;50600500
50600504;50600500
50600505;50600500
50600506;50600500
50600507;50600500
50600508;50600500
50600509;50600500
50609999;50609900
50610101;50610100
50610102;50610100
50610103;50610100
50610104;50610100
50610105;50610100
50610106;50610100
50610107;50610100
50610108;50610100
50610109;50610100
50610110;50610100
50610111;50610100
50610112;50610100
50610113;50610100
50610114;50610100
50610115;50610100
50610116;50610100
50610117;50610100
50619999;50619900
54010101;54010100
54010102;54010100
54010103;54010100
54010104;54010100
54010105;54010100
54010106;54010100
54010107;54010100
54010108;54010100
54010109;54010100
54010111;54010100
54010112;54010100
54010113;54010100
54010114;54010100
54010115;54010100
54010116;54010100
54010117;54010100
54010118;54010100
54010119;54010100
54010121;54010100
54010122;54010100
54010123;54010100
54010124;54010100
54010125;54010100
54010126;54010100
54010127;54010100
54010201;54010200
54010202;54010200
54010204;54010200
54010205;54010200
54010211;54010200
54010212;54010200
54010213;54010200
54010214;54010200
54010215;54010200
54010216;54010200
54010217;54010200
54010218;54010200
54010301;54010300
54010302;54010300
54010303;54010300
54010304;54010300
54010305;54010300
54010311;54010300
54010312;54010300
54010313;54010300
54010314;54010300
54010315;54010300
54010316;54010300
54010317;54010300
54010318;54010300
54010401;54010400
54010402;54010400
54010403;54010400
54010411;54010400
54010412;54010400
54010413;54010400
54010414;54010400
54010415;54010400
54010416;54010400
54010418;54010400
54010419;54010400
54010420;54010400
54010421;54010400
54010501;54010500
54010502;54010500
54010511;54010500
54010512;54010500
54010513;54010500
54010514;54010500
54010517;54010500
54011202;54011200
54011203;54011200
54011204;54011200
54011205;54011200
54011206;54011200
54011207;54011200
54011208;54011200
54011209;54011200
54011210;54011200
54011211;54011200
54011301;54011300
54011302;54011300
54011303;54011300
54011304;54011300
54011305;54011300
54011306;54011300
54011307;54011300
54011308;54011300
54011309;54011300
54011401;54011400
54011402;54011400
54011403;54011400
54011404;54011400
54011405;54011400
54011503;54011500
54011504;54011500
54011505;54011500
54011506;54011500
54011507;54011500
54011508;54011500
54011509;54011500
54012010;54012000
54012020;54012000
54012031;54012000
54012032;54012000
54012033;54012000
54012034;54012000
54012035;54012000
54012036;54012000
54012038;54012000
54012039;54012000
54012040;54012000
54012041;54012000
54012042;54012000
54012050;54012000
54012061;54012000
54012063;54012000
54012064;54012000
54012065;54012000
54012071;54012000
54012072;54012000
54013001;54013000
54013002;54013000
54013003;54013000
54013101;54013100
54013102;54013100
54013103;54013100
54013104;54013100
54013105;54013100
54013106;54013100
54013201;54013200
54013202;54013200
54013301;54013300
54013302;54013300
54013303;54013300
54013304;54013300
54013305;54013300
54013306;54013300
54013307;54013300
54013308;54013300
54013309;54013300
54013310;54013300
54014001;54014000
54014002;54014000
54014003;54014000
54014004;54014000
54014005;54014000
54014101;54014100
54014102;54014100
54014103;54014100
54014104;54014100
54014201;54014200
54014202;54014200
54014203;54014200
54014204;54014200
54014205;54014200
54014301;54014300
54014304;54014300
54014305;54014300
54014306;54014300
54014401;54014400
54014402;54014400
54014403;54014400
54014404;54014400
54014405;54014400
54014406;54014400
54014407;54014400
54014408;54014400
54014501;54014500
54014502;54014500
54014503;54014500
54014504;54014500
54014505;54014500
54014506;54014500
54014507;54014500
54019999;54019900
54020101;54020100
54020102;54020100
54020103;54020100
54020104;54020100
54020105;54020100
54020106;54020100
54020201;54020200
54020202;54020200
54020203;54020200
54020204;54020200
54020205;54020200
54020301;54020300
54020302;54020300
54020303;54020300
54020304;54020300
54020305;54020300
54020306;54020300
54020307;54020300
54020308;54020300
54020309;54020300
54020310;54020300
54020311;54020300
54020312;54020300
54020401;54020400
54020402;54020400
54020403;54020400
54020404;54020400
54020405;54020400
54020406;54020400
54020501;54020500
54020502;54020500
54020503;54020500
54020504;54020500
54020505;54020500
54020601;54020600
54020602;54020600
54020603;54020600
54020604;54020600
54020605;54020600
54020606;54020600
54020701;54020700
54020702;54020700
54020703;54020700
54020704;54020700
54020705;54020700
54020706;54020700
54020801;54020800
54020802;54020800
54020803;54020800
54020804;54020800
54020901;54020900
54020902;54020900
54020903;54020900
54020904;54020900
54020905;54020900
54020906;54020900
54020907;54020900
54029999;54029900
54030101;54030100
54030102;54030100
54030103;54030100
54030104;54030100
54030105;54030100
54030106;54030100
54030107;54030100
54030108;54030100
54030110;54030100
54030111;54030100
54030201;54030200
54030202;54030200
54030203;54030200
54030204;54030200
54030205;54030200
54030301;54030300
54030302;54030300
54030303;54030300
54030304;54030300
54030401;54030400
54030402;54030400
54030403;54030400
54030404;54030400
54030405;54030400
54030406;54030400
54030407;54030400
54030408;54030400
54030409;54030400
54030501;54030500
54030502;54030500
54030503;54030500
54030504;54030500
54030505;54030500
54030506;54030500
54030507;54030500
54030601;54030600
54030602;54030600
54030603;54030600
54030604;54030600
54030605;54030600
54030606;54030600
54030607;54030600
54030608;54030600
54039999;54039900
54040101;54040100
54040102;54040100
54040103;54040100
54040104;54040100
54040105;54040100
54040106;54040100
54040107;54040100
54040108;54040100
54040109;54040100
54040110;54040100
54040111;54040100
54040112;54040100
54049999;54049900
54050101;54050100
54050102;54050100
54050103;54050100
54050104;54050100
54050105;54050100
54050106;54050100
54050107;54050100
54050108;54050100
54050109;54050100
54050201;54050200
54050202;54050200
54050203;54050200
54050204;54050200
54050205;54050200
54050206;54050200
54050207;54050200
54050208;54050200
54050301;54050300
54050302;54050300
54050303;54050300
54050304;54050300
54050305;54050300
54050306;54050300
54050401;54050400
54050402;54050400
54050403;54050400
54050404;54050400
54050405;54050400
54050406;54050400
54050407;54050400
54050408;54050400
54050409;54050400
54050410;54050400
54059999;54059900
54060101;54060100
54060102;54060100
54060103;54060100
54060104;54060100
54060105;54060100
54060106;54060100
54060107;54060100
54060108;54060100
54060109;54060100
54060201;54060200
54060202;54060200
54060203;54060200
54060204;54060200
54060205;54060200
54060301;54060300
54060302;54060300
54060303;54060300
54060304;54060300
54060305;54060300
54060306;54060300
54060401;54060400
54060402;54060400
54060403;54060400
54060501;54060500
54060502;54060500
54060503;54060500
54060504;54060500
54060505;54060500
54060506;54060500
54060507;54060500
54060508;54060500
54060509;54060500
54060510;54060500
54060511;54060500
54060512;54060500
54060513;54060500
54060601;54060600
54060602;54060600
54060603;54060600
54060604;54060600
54060605;54060600
54060606;54060600
54060607;54060600
54060608;54060600
54060609;54060600
54069999;54069900
54110101;54110100
54110103;54110100
54110104;54110100
54110201;54110200
54110202;54110200
54110203;54110200
54110204;54110200
54110205;54110200
54110206;54110200
54110207;54110200
54110208;54110200
54110209;54110200
54110210;54110200
54110211;54110200
54110212;54110200
54110213;54110200
54110214;54110200
54119999;54119900
54120101;54120100
54120102;54120100
54120103;54120100
54120104;54120100
54120105;54120100
54120106;54120100
54120201;54120200
54120202;54120200
54120203;54120200
54120204;54120200
54120205;54120200
54120206;54120200
54120207;54120200
54120208;54120200
54120301;54120300
54120302;54120300
54120303;54120300
54120304;54120300
54120305;54120300
54120306;54120300
54120307;54120300
54120308;54120300
54120309;54120300
54120310;54120300
54120311;54120300
54120312;54120300
54120313;54120300
54129999;54129900
54130101;54130100
54130102;54130100
54130103;54130100
54130104;54130100
54130105;54130100
54130106;54130100
54130107;54130100
54130201;54130200
54130202;54130200
54130203;54130200
54130204;54130200
54130205;54130200
54130206;54130200
54139999;54139900
54140101;54140100
54140102;54140100
54140103;54140100
54140104;54140100
54140105;54140100
54140106;54140100
54140107;54140100
54140108;54140100
54140109;54140100
54140110;54140100
54149999;54149900
54150101;54150100
54150102;54150100
54150103;54150100
54150104;54150100
54150105;54150100
54150106;54150100
54159999;54159900
54160101;54160100
54160102;54160100
54160103;54160100
54160104;54160100
54160105;54160100
54160106;54160100
54160107;54160100
54160108;54160100
54160109;54160100
54160110;54160100
54160111;54160100
54160112;54160100
54160113;54160100
54160114;54160100
54160115;54160100
54160116;54160100
54160117;54160100
54160118;54160100
54169999;54169900
54170101;54170100
54170102;54170100
54170103;54170100
54170104;54170100
54170105;54170100
54170106;54170100
54170107;54170100
54170108;54170100
54170109;54170100
54170110;54170100
54170111;54170100
54170112;54170100
54170113;54170100
54170114;54170100
54179999;54179900
54180101;54180100
54180102;54180100
54180103;54180100
54180104;54180100
54180105;54180100
54180106;54180100
54180107;54180100
54180108;54180100
54180109;54180100
54180110;54180100
54180111;54180100
54180112;54180100
54180113;54180100
54180201;54180200
54180202;54180200
54180203;54180200
54180204;54180200
54180205;54180200
54180206;54180200
54180301;54180300
54180302;54180300
54180303;54180300
54180304;54180300
54180305;54180300
54180401;54180400
54180402;54180400
54180403;54180400
54180404;54180400
54180405;54180400
54180406;54180400
54180407;54180400
54180408;54180400
54189999;54189900
54190101;54190100
54190102;54190100
54190103;54190100
54190104;54190100
54190105;54190100
54190106;54190100
54190201;54190200
54190203;54190200
54190204;54190200
54190205;54190200
54190206;54190200
54190207;54190200
54190208;54190200
54190209;54190200
54199999;54199900
54200101;54200100
54200102;54200100
54200103;54200100
54200104;54200100
54200105;54200100
54200106;54200100
54200107;54200100
54200108;54200100
54209999;54209900
54210101;54210100
54210102;54210100
54210103;54210100
54210104;54210100
54210105;54210100
54210106;54210100
54210107;54210100
54210108;54210100
54210201;54210200
54210202;54210200
54210203;54210200
54210301;54210300
54210302;54210300
54210303;54210300
54210304;54210300
54210305;54210300
54210306;54210300
54210307;54210300
54210401;54210400
54210402;54210400
54210403;54210400
54210404;54210400
54210405;54210400
54210406;54210400
54210407;54210400
54210408;54210400
54210409;54210400
54210501;54210500
54210502;54210500
54210503;54210500
54210504;54210500
54210505;54210500
54210506;54210500
54210507;54210500
54210601;54210600
54210602;54210600
54210603;54210600
54210604;54210600
54210605;54210600
54210701;54210700
54210702;54210700
54210703;54210700
54210704;54210700
54210705;54210700
54210801;54210800
54210802;54210800
54210803;54210800
54210804;54210800
54210805;54210800
54210806;54210800
54210901;54210900
54210902;54210900
54210903;54210900
54210904;54210900
54210905;54210900
54210906;54210900
54210907;54210900
54211001;54211000
54211002;54211000
54211003;54211000
54211004;54211000
54211005;54211000
54211006;54211000
54211007;54211000
54211008;54211000
54211009;54211000
54219999;54219900
54220101;54220100
54220102;54220100
54220103;54220100
54220104;54220100
54220105;54220100
54220106;54220100
54220107;54220100
54220108;54220100
54220109;54220100
54220110;54220100
54220111;54220100
54220201;54220200
54220202;54220200
54220203;54220200
54220205;54220200
54220206;54220200
54220207;54220200
54220208;54220200
54220209;54220200
54220210;54220200
54220211;54220200
54220212;54220200
54220213;54220200
54220301;54220300
54220302;54220300
54220303;54220300
54220304;54220300
54220305;54220300
54220306;54220300
54220307;54220300
54220308;54220300
54220309;54220300
54220310;54220300
54220311;54220300
54220312;54220300
54220313;54220300
54220314;54220300
54229999;54229900
54230101;54230100
54230102;54230100
54230103;54230100
54230104;54230100
54230105;54230100
54230106;54230100
54230107;54230100
54230108;54230100
54230109;54230100
54230110;54230100
54230111;54230100
54230112;54230100
54230113;54230100
54230114;54230100
54230115;54230100
54230116;54230100
54230201;54230200
54230202;54230200
54230203;54230200
54230204;54230200
54230205;54230200
54230206;54230200
54230207;54230200
54230208;54230200
54230209;54230200
54239999;54239900
54240102;54240100
54240103;54240100
54240104;54240100
54240105;54240100
54240106;54240100
54240201;54240200
54240202;54240200
54240203;54240200
54240204;54240200
54240205;54240200
54240206;54240200
54240207;54240200
54240208;54240200
54240209;54240200
54240301;54240300
54240302;54240300
54240303;54240300
54240304;54240300
54240305;54240300
54249999;54249900
54250101;54250100
54250102;54250100
54250103;54250100
54250104;54250100
54250105;54250100
54250106;54250100
54250107;54250100
54250108;54250100
54250109;54250100
54250110;54250100
54259999;54259900
54260101;54260100
54260102;54260100
54260103;54260100
54260104;54260100
54260105;54260100
54260106;54260100
54260107;54260100
54260108;54260100
54260201;54260200
54260202;54260200
54260203;54260200
54260204;54260200
54260205;54260200
54260206;54260200
54260207;54260200
54260301;54260300
54260302;54260300
54260303;54260300
54260304;54260300
54260305;54260300
54260306;54260300
54269999;54269900
54270101;54270100
54270103;54270100
54270104;54270100
54270105;54270100
54270106;54270100
54270107;54270100
54270201;54270200
54270202;54270200
54270203;54270200
54270204;54270200
54270205;54270200
54279999;54279900
54280101;54280100
54280102;54280100
54280103;54280100
54280104;54280100
54280105;54280100
54280106;54280100
54280107;54280100
54280201;54280200
54280202;54280200
54280203;54280200
54280204;54280200
